event_id,timestamp,agent_name,rule_id,rule_level,rule_groups,decoder_name,mitre_id,location,source_port,destination_port,source_is_private,destination_is_private,network_bytes,network_packets,has_network_evidence,has_audit_evidence,has_process_evidence,has_file_evidence,has_auth_evidence,has_privilege_evidence,host_events_previous_5m,same_rule_previous_5m,unique_rules_previous_10m,high_level_events_previous_10m,auth_events_previous_10m,file_events_previous_10m,privilege_events_previous_30m,mitre_events_previous_30m,rule_level_max_previous_10m,hour,day_of_week,is_after_hours,rule_count,rule_decision,rule_reason
wazuh-1788715247.1277220,2026-09-06T17:20:47.018000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,112,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715263.1278122,2026-09-06T17:21:03.266000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,112,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715273.1281625,2026-09-06T17:21:13.124000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,3,0,0,0,0,0,4,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715285.1284376,2026-09-06T17:21:25.324000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715305.1285917,2026-09-06T17:21:45.513000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715321.1286360,2026-09-06T17:22:01.579000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715335.1289009,2026-09-06T17:22:15.048000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,3,0,0,0,0,0,4,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715335.1291215,2026-09-06T17:22:15.641000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715347.1291658,2026-09-06T17:22:27.885000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,112,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715362.1292101,2026-09-06T17:22:42.130000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,113,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715374.1293003,2026-09-06T17:22:54.015000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,113,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715394.1293931,2026-09-06T17:23:14.453000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,113,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715395.1296578,2026-09-06T17:23:15.064000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,3,0,0,0,0,0,4,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715416.1300429,2026-09-06T17:23:36.534000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715428.1300872,2026-09-06T17:23:48.639000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,113,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715446.1302259,2026-09-06T17:24:06.730000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,113,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715457.1304908,2026-09-06T17:24:17.112000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715465.1307114,2026-09-06T17:24:25.959000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,112,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715480.1308106,2026-09-06T17:24:40.132000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,113,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715500.1309647,2026-09-06T17:25:00.242000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,112,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715514.1310090,2026-09-06T17:25:14.279000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,111,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715515.1310533,2026-09-06T17:25:15.703000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,55168,0,1,0,0,0,1,0,0,0,1,0,15,9,6,0,15,0,0,68,6,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715517.1313286,2026-09-06T17:25:17.384000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715517.1315490,2026-09-06T17:25:17.708000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,55178,0,1,0,0,0,1,0,0,0,1,0,16,10,6,0,16,0,0,69,6,17,6,0,11,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715521.1316039,2026-09-06T17:25:21.715000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,55192,0,1,0,0,0,1,0,0,0,1,0,17,11,6,0,17,0,0,70,6,17,6,0,12,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715534.1316588,2026-09-06T17:25:34.345000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,111,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715549.1317031,2026-09-06T17:25:49.071000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,111,3,17,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715560.1317474,2026-09-06T17:26:00.315000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715573.1317917,2026-09-06T17:26:13.580000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,111,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715573.1318360,2026-09-06T17:26:13.813000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,52110,0,1,0,0,0,1,0,0,0,1,0,16,12,6,0,15,0,0,71,6,17,6,0,13,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715577.1321111,2026-09-06T17:26:17.250000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,9,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715579.1324647,2026-09-06T17:26:19.824000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,52120,0,1,0,0,0,1,0,0,0,1,0,18,13,7,1,17,0,0,73,10,17,6,0,14,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715593.1325569,2026-09-06T17:26:33.673000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,111,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715609.1326012,2026-09-06T17:26:49.772000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,111,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715619.1326455,2026-09-06T17:26:59.816000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,112,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715637.1329104,2026-09-06T17:27:17.546000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715640.1331310,2026-09-06T17:27:20.070000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,111,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715654.1332212,2026-09-06T17:27:34.150000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,111,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715670.1333140,2026-09-06T17:27:50.460000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715687.1333583,2026-09-06T17:28:07.793000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715697.1336230,2026-09-06T17:28:17.420000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715702.1338434,2026-09-06T17:28:22.865000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,38,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715716.1338877,2026-09-06T17:28:36.938000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715735.1339869,2026-09-06T17:28:55.019000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,38,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715738.1340312,2026-09-06T17:28:58.194000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,43474,0,1,0,0,0,1,0,0,0,1,0,12,9,4,1,16,0,0,65,10,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715740.1340861,2026-09-06T17:29:00.199000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,43476,0,1,0,0,0,1,0,0,0,1,0,13,10,4,1,17,0,0,66,10,17,6,0,11,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715753.1341410,2026-09-06T17:29:13.091000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,111,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715757.1344063,2026-09-06T17:29:17.631000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715765.1346732,2026-09-06T17:29:25.429000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,38,0,0,112,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715785.1347660,2026-09-06T17:29:45.507000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715800.1348103,2026-09-06T17:30:00.306000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,38,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715818.1348546,2026-09-06T17:30:18.361000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715819.1351193,2026-09-06T17:30:19.480000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715836.1353856,2026-09-06T17:30:36.839000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715855.1354784,2026-09-06T17:30:55.177000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715876.1356874,2026-09-06T17:31:16.901000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,111,3,17,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715879.1359523,2026-09-06T17:31:19.550000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715897.1361729,2026-09-06T17:31:37.743000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,110,3,17,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715916.1363116,2026-09-06T17:31:56.408000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,110,3,17,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715935.1363559,2026-09-06T17:32:15.436000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,110,3,17,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715939.1366206,2026-09-06T17:32:19.614000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,9,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715950.1368410,2026-09-06T17:32:30.139000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,111,3,17,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715970.1370500,2026-09-06T17:32:50.993000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,110,3,17,6,0,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715989.1372260,2026-09-06T17:33:09.388000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,111,3,17,6,0,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788715999.1375853,2026-09-06T17:33:19.677000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716010.1378059,2026-09-06T17:33:30.326000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,111,3,17,6,0,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716032.1378502,2026-09-06T17:33:52.474000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,110,3,17,6,0,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716044.1378945,2026-09-06T17:34:04.488000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,110,3,17,6,0,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716059.1381594,2026-09-06T17:34:19.818000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716059.1383800,2026-09-06T17:34:19.907000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,111,3,17,6,0,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716069.1384243,2026-09-06T17:34:29.898000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,111,3,17,6,0,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716083.1384686,2026-09-06T17:34:43.934000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,111,3,17,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716098.1385129,2026-09-06T17:34:58.001000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,112,3,17,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716114.1385572,2026-09-06T17:35:14.701000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,112,3,17,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716122.1389866,2026-09-06T17:35:22.040000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716135.1392070,2026-09-06T17:35:35.237000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,112,3,17,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716150.1392513,2026-09-06T17:35:50.129000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,111,3,17,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716160.1392956,2026-09-06T17:36:00.920000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,111,3,17,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716175.1393399,2026-09-06T17:36:15.021000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,111,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716181.1397695,2026-09-06T17:36:21.969000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716195.1399901,2026-09-06T17:36:35.147000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,111,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716217.1402719,2026-09-06T17:36:57.294000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,111,3,17,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716228.1403162,2026-09-06T17:37:08.177000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,111,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716238.1403605,2026-09-06T17:37:18.205000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716243.1406252,2026-09-06T17:37:23.958000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716252.1408456,2026-09-06T17:37:32.299000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,112,3,17,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716266.1408899,2026-09-06T17:37:46.847000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,112,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716281.1409342,2026-09-06T17:38:01.000000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,112,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716303.1412992,2026-09-06T17:38:23.521000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,35,0,0,111,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716304.1415641,2026-09-06T17:38:24.068000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716323.1418332,2026-09-06T17:38:43.613000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,35,0,0,111,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716337.1418775,2026-09-06T17:38:57.646000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,35,0,0,111,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716347.1419218,2026-09-06T17:39:07.705000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,111,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716366.1420210,2026-09-06T17:39:26.075000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,35,0,0,110,3,17,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788716366.1422859,2026-09-06T17:39:26.145000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
