event_id,timestamp,agent_name,rule_id,rule_level,rule_groups,decoder_name,mitre_id,location,source_port,destination_port,source_is_private,destination_is_private,network_bytes,network_packets,has_network_evidence,has_audit_evidence,has_process_evidence,has_file_evidence,has_auth_evidence,has_privilege_evidence,host_events_previous_5m,same_rule_previous_5m,unique_rules_previous_10m,high_level_events_previous_10m,auth_events_previous_10m,file_events_previous_10m,privilege_events_previous_30m,mitre_events_previous_30m,rule_level_max_previous_10m,hour,day_of_week,is_after_hours,rule_count,rule_decision,rule_reason
wazuh-1788717097.1520345,2026-09-06T17:51:37.153000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,40320,0,1,0,0,0,1,0,0,0,1,0,13,2,8,0,5,0,0,66,6,17,6,0,3,ml_candidate,rule is not deterministic enough
wazuh-1788717136.1522223,2026-09-06T17:52:16.798000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,12,3,8,0,6,0,0,67,6,17,6,0,4,ml_candidate,rule is not deterministic enough
wazuh-1788717138.1522665,2026-09-06T17:52:18.801000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,13,4,8,0,6,0,0,67,6,17,6,0,5,ml_candidate,rule is not deterministic enough
wazuh-1788717140.1523107,2026-09-06T17:52:20.803000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,14,5,8,0,6,0,0,67,6,17,6,0,6,ml_candidate,rule is not deterministic enough
wazuh-1788717142.1523555,2026-09-06T17:52:22.808000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,57582,0,1,0,0,0,1,0,0,0,0,0,15,1,8,0,6,0,0,67,6,17,6,0,2,ml_candidate,rule is not deterministic enough
wazuh-1788717142.1524155,2026-09-06T17:52:22.808000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,16,1,8,0,6,0,0,67,6,17,6,0,2,ml_candidate,rule is not deterministic enough
wazuh-1788717150.1524598,2026-09-06T17:52:30.974000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,9,8,2,0,0,0,0,0,3,17,6,0,9,ml_candidate,rule is not deterministic enough
wazuh-1788717186.1530339,2026-09-06T17:53:06.892000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,17,6,8,0,6,0,0,66,6,17,6,0,7,ml_candidate,rule is not deterministic enough
wazuh-1788717188.1530781,2026-09-06T17:53:08.896000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,7,8,0,6,0,0,66,6,17,6,0,8,ml_candidate,rule is not deterministic enough
wazuh-1788717190.1531223,2026-09-06T17:53:10.898000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,19,8,8,0,6,0,0,66,6,17,6,0,9,ml_candidate,rule is not deterministic enough
wazuh-1788717192.1531671,2026-09-06T17:53:12.901000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,56548,0,1,0,0,0,1,0,0,0,0,0,20,2,8,0,6,0,0,66,6,17,6,0,3,ml_candidate,rule is not deterministic enough
wazuh-1788717192.1532271,2026-09-06T17:53:12.901000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,21,2,8,0,6,0,0,66,6,17,6,0,3,ml_candidate,rule is not deterministic enough
wazuh-1788717211.1533157,2026-09-06T17:53:31.040000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,9,8,2,0,0,0,0,0,3,17,6,0,9,ml_candidate,rule is not deterministic enough
wazuh-1788717226.1538008,2026-09-06T17:53:46.957000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,20,0,8,0,6,0,0,64,6,17,6,0,1,ml_candidate,rule is not deterministic enough
wazuh-1788717273.1539838,2026-09-06T17:54:33.353000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,9,8,2,0,0,0,0,0,3,17,6,0,9,ml_candidate,rule is not deterministic enough
wazuh-1788717315.1545579,2026-09-06T17:55:15.856000Z,film-laptop,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,3,17,6,0,1,ml_candidate,rule is not deterministic enough
wazuh-1788717333.1546395,2026-09-06T17:55:33.458000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,9,8,2,0,0,0,0,0,3,17,6,0,9,ml_candidate,rule is not deterministic enough
wazuh-1788717349.1551693,2026-09-06T17:55:49.664000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,15,6,8,0,6,0,0,58,6,17,6,0,7,ml_candidate,rule is not deterministic enough
wazuh-1788717351.1552135,2026-09-06T17:55:51.665000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,16,7,8,0,6,0,0,58,6,17,6,0,8,ml_candidate,rule is not deterministic enough
wazuh-1788717353.1552577,2026-09-06T17:55:53.668000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,17,8,8,0,6,0,0,58,6,17,6,0,9,ml_candidate,rule is not deterministic enough
wazuh-1788717355.1553025,2026-09-06T17:55:55.672000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,2,8,0,6,0,0,58,6,17,6,0,3,ml_candidate,rule is not deterministic enough
wazuh-1788717355.1553468,2026-09-06T17:55:55.672000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,59804,0,1,0,0,0,1,0,0,0,0,0,19,2,8,0,6,0,0,59,6,17,6,0,3,ml_candidate,rule is not deterministic enough
wazuh-1788717367.1554068,2026-09-06T17:56:07.190000Z,lab-sensor-01,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,20,0,8,0,3,0,0,59,6,17,6,0,1,ml_candidate,rule is not deterministic enough
wazuh-1788717369.1561183,2026-09-06T17:56:09.193000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,21,1,9,0,3,0,0,59,6,17,6,0,2,ml_candidate,rule is not deterministic enough
wazuh-1788717417.1563013,2026-09-06T17:56:57.763000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,60564,0,1,0,0,0,1,0,0,0,1,0,20,0,9,0,3,0,0,58,6,17,6,0,1,ml_candidate,rule is not deterministic enough
wazuh-1788717421.1564005,2026-09-06T17:57:01.767000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,60580,0,1,0,0,0,1,0,0,0,1,0,21,1,9,0,4,0,0,59,6,17,6,0,2,ml_candidate,rule is not deterministic enough
wazuh-1788717423.1564554,2026-09-06T17:57:03.796000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,60584,0,1,0,0,0,1,0,0,0,1,0,22,2,9,0,5,0,0,60,6,17,6,0,3,ml_candidate,rule is not deterministic enough
wazuh-1788717451.1565989,2026-09-06T17:57:31.353000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,2,9,0,6,0,0,61,6,17,6,0,3,ml_candidate,rule is not deterministic enough
wazuh-1788717563.1570034,2026-09-06T17:59:23.559000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,13,3,7,0,6,0,0,58,6,17,6,0,4,ml_candidate,rule is not deterministic enough
wazuh-1788717565.1570476,2026-09-06T17:59:25.561000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,14,4,7,0,6,0,0,57,6,17,6,0,5,ml_candidate,rule is not deterministic enough
wazuh-1788717567.1570918,2026-09-06T17:59:27.563000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,15,5,7,0,6,0,0,57,6,17,6,0,6,ml_candidate,rule is not deterministic enough
wazuh-1788717569.1571366,2026-09-06T17:59:29.569000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,50168,0,1,0,0,0,1,0,0,0,0,0,16,1,7,0,6,0,0,56,6,17,6,0,2,ml_candidate,rule is not deterministic enough
wazuh-1788717569.1571966,2026-09-06T17:59:29.569000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,17,1,7,0,6,0,0,56,6,17,6,0,2,ml_candidate,rule is not deterministic enough
wazuh-1788717636.1574624,2026-09-06T18:00:36.243000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,49860,0,1,0,0,0,1,0,0,0,1,0,18,3,7,0,6,0,0,57,6,18,6,1,4,ml_candidate,rule is not deterministic enough
wazuh-1788717640.1575173,2026-09-06T18:00:40.251000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,49870,0,1,0,0,0,1,0,0,0,1,0,19,4,7,0,7,0,0,57,6,18,6,1,5,ml_candidate,rule is not deterministic enough
wazuh-1788717642.1575722,2026-09-06T18:00:42.253000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,49884,0,1,0,0,0,1,0,0,0,1,0,20,5,7,0,8,0,0,57,6,18,6,1,6,ml_candidate,rule is not deterministic enough
wazuh-1788717657.1576714,2026-09-06T18:00:57.723000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,16,3,7,0,9,0,0,57,6,18,6,1,4,ml_candidate,rule is not deterministic enough
wazuh-1788717659.1577156,2026-09-06T18:00:59.724000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,17,4,7,0,9,0,0,56,6,18,6,1,5,ml_candidate,rule is not deterministic enough
wazuh-1788717661.1577598,2026-09-06T18:01:01.727000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,5,7,0,9,0,0,56,6,18,6,1,6,ml_candidate,rule is not deterministic enough
wazuh-1788717663.1578046,2026-09-06T18:01:03.729000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,50684,0,1,0,0,0,1,0,0,0,0,0,19,1,7,0,9,0,0,55,6,18,6,1,2,ml_candidate,rule is not deterministic enough
wazuh-1788717663.1578646,2026-09-06T18:01:03.730000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,20,1,7,0,9,0,0,55,6,18,6,1,2,ml_candidate,rule is not deterministic enough
wazuh-1788717699.1579975,2026-09-06T18:01:39.896000Z,film-laptop,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,18,6,1,1,ml_candidate,rule is not deterministic enough
wazuh-1788717709.1580791,2026-09-06T18:01:49.812000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,6,7,0,6,0,0,54,6,18,6,1,7,ml_candidate,rule is not deterministic enough
wazuh-1788717711.1581233,2026-09-06T18:01:51.817000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,19,7,7,0,6,0,0,54,6,18,6,1,8,ml_candidate,rule is not deterministic enough
wazuh-1788717713.1581675,2026-09-06T18:01:53.819000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,20,8,7,0,6,0,0,54,6,18,6,1,9,ml_candidate,rule is not deterministic enough
wazuh-1788717715.1582123,2026-09-06T18:01:55.822000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,50974,0,1,0,0,0,1,0,0,0,0,0,21,2,7,0,6,0,0,54,6,18,6,1,3,ml_candidate,rule is not deterministic enough
wazuh-1788717715.1582723,2026-09-06T18:01:55.863000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,22,2,7,0,6,0,0,54,6,18,6,1,3,ml_candidate,rule is not deterministic enough
wazuh-1788717733.1583609,2026-09-06T18:02:13.635000Z,film-laptop,80730,3,audit|audit_selinux,auditd,none,/var/log/audit/audit.log,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,3,18,6,1,1,ml_candidate,rule is not deterministic enough
wazuh-1788717754.1588201,2026-09-06T18:02:34.457000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,58774,0,1,0,0,0,1,0,0,0,0,0,22,3,7,0,6,0,0,53,6,18,6,1,4,ml_candidate,rule is not deterministic enough
wazuh-1788717754.1588801,2026-09-06T18:02:34.457000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,23,3,7,0,6,0,0,53,6,18,6,1,4,ml_candidate,rule is not deterministic enough
wazuh-1788717790.1590130,2026-09-06T18:03:10.535000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,45648,0,1,0,0,0,1,0,0,0,1,0,23,3,7,0,6,0,0,50,6,18,6,1,4,ml_candidate,rule is not deterministic enough
wazuh-1788717792.1590679,2026-09-06T18:03:12.537000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,45664,0,1,0,0,0,1,0,0,0,1,0,24,4,7,0,7,0,0,51,6,18,6,1,5,ml_candidate,rule is not deterministic enough
wazuh-1788717796.1591228,2026-09-06T18:03:16.543000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,43244,0,1,0,0,0,1,0,0,0,1,0,25,5,7,0,8,0,0,51,6,18,6,1,6,ml_candidate,rule is not deterministic enough
wazuh-1788717811.1591777,2026-09-06T18:03:31.977000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,26,0,7,0,9,0,0,52,6,18,6,1,1,ml_candidate,rule is not deterministic enough
wazuh-1788717832.1593164,2026-09-06T18:03:52.047000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,28,1,7,0,9,0,0,54,6,18,6,1,2,ml_candidate,rule is not deterministic enough
wazuh-1788717921.1598098,2026-09-06T18:05:21.966000Z,film-laptop,11,4,stats,auditd,none,/var/log/audit/audit.log,0,0,0,0,0,0,0,1,1,0,0,0,2,0,3,0,0,0,0,0,3,18,6,1,1,ml_candidate,rule is not deterministic enough
wazuh-1788717922.1598774,2026-09-06T18:05:22.244000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,44520,0,1,0,0,0,1,0,0,0,0,0,28,3,7,0,9,0,0,53,6,18,6,1,4,ml_candidate,rule is not deterministic enough
wazuh-1788717922.1599374,2026-09-06T18:05:22.244000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,29,3,7,0,9,0,0,53,6,18,6,1,4,ml_candidate,rule is not deterministic enough
wazuh-1788718000.1601589,2026-09-06T18:06:40.926000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,53656,0,1,0,0,0,1,0,0,0,1,0,22,3,6,0,9,0,0,51,6,18,6,1,4,ml_candidate,rule is not deterministic enough
wazuh-1788718004.1602581,2026-09-06T18:06:44.929000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,51730,0,1,0,0,0,1,0,0,0,1,0,23,4,6,0,10,0,0,51,6,18,6,1,5,ml_candidate,rule is not deterministic enough
wazuh-1788718008.1603130,2026-09-06T18:06:48.935000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,51738,0,1,0,0,0,1,0,0,0,1,0,24,5,6,0,11,0,0,52,6,18,6,1,6,ml_candidate,rule is not deterministic enough
wazuh-1788718019.1603679,2026-09-06T18:06:59.929000Z,film-laptop,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,4,18,6,1,1,ml_candidate,rule is not deterministic enough
wazuh-1788718036.1604938,2026-09-06T18:07:16.445000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,20,6,6,0,9,0,0,53,6,18,6,1,7,ml_candidate,rule is not deterministic enough
wazuh-1788718038.1605380,2026-09-06T18:07:18.449000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,21,7,6,0,9,0,0,53,6,18,6,1,8,ml_candidate,rule is not deterministic enough
wazuh-1788718040.1605822,2026-09-06T18:07:20.450000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,22,8,6,0,9,0,0,53,6,18,6,1,9,ml_candidate,rule is not deterministic enough
wazuh-1788718042.1606270,2026-09-06T18:07:22.453000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,50446,0,1,0,0,0,1,0,0,0,0,0,23,2,6,0,9,0,0,53,6,18,6,1,3,ml_candidate,rule is not deterministic enough
wazuh-1788718042.1606870,2026-09-06T18:07:22.453000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,24,2,6,0,9,0,0,53,6,18,6,1,3,ml_candidate,rule is not deterministic enough
wazuh-1788718075.1607756,2026-09-06T18:07:55.036000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,34338,0,1,0,0,0,1,0,0,0,1,0,20,6,6,0,9,0,0,54,6,18,6,1,7,ml_candidate,rule is not deterministic enough
wazuh-1788718079.1608748,2026-09-06T18:07:59.040000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,34346,0,1,0,0,0,1,0,0,0,1,0,21,7,6,0,10,0,0,55,6,18,6,1,8,ml_candidate,rule is not deterministic enough
wazuh-1788718081.1609297,2026-09-06T18:08:01.042000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,34352,0,1,0,0,0,1,0,0,0,1,0,22,8,6,0,11,0,0,56,6,18,6,1,9,ml_candidate,rule is not deterministic enough
wazuh-1788718149.1612061,2026-09-06T18:09:09.200000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,53488,0,1,0,0,0,1,0,0,0,1,0,16,6,6,0,12,0,0,54,6,18,6,1,7,ml_candidate,rule is not deterministic enough
wazuh-1788718151.1612610,2026-09-06T18:09:11.204000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,53504,0,1,0,0,0,1,0,0,0,1,0,17,7,6,0,13,0,0,55,6,18,6,1,8,ml_candidate,rule is not deterministic enough
wazuh-1788718155.1613159,2026-09-06T18:09:15.234000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,57676,0,1,0,0,0,1,0,0,0,1,0,18,8,6,0,14,0,0,56,6,18,6,1,9,ml_candidate,rule is not deterministic enough
wazuh-1788718238.1615923,2026-09-06T18:10:38.892000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,14,0,6,0,14,0,0,51,6,18,6,1,1,ml_candidate,rule is not deterministic enough
wazuh-1788718268.1617753,2026-09-06T18:11:08.931000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,16,1,6,0,12,0,0,53,6,18,6,1,2,ml_candidate,rule is not deterministic enough
wazuh-1788718302.1621230,2026-09-06T18:11:42.621000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,43026,80,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,4,18,6,1,1,ml_candidate,rule is not deterministic enough
wazuh-1788718302.1623745,2026-09-06T18:11:42.629000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,43196,80,1,0,0,0,1,0,0,0,0,0,2,1,4,0,0,0,0,0,4,18,6,1,2,ml_candidate,rule is not deterministic enough
wazuh-1788718302.1626280,2026-09-06T18:11:42.633000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,41278,80,1,0,0,0,1,0,0,0,0,0,3,2,4,0,0,0,0,0,4,18,6,1,3,ml_candidate,rule is not deterministic enough
wazuh-1788718302.1628861,2026-09-06T18:11:42.643000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,43026,80,1,0,0,0,1,0,0,0,0,0,4,3,4,0,0,0,0,0,4,18,6,1,4,ml_candidate,rule is not deterministic enough
wazuh-1788718302.1631394,2026-09-06T18:11:42.647000Z,film-laptop,5402,3,sudo|syslog,sudo,T1548.003,journald,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,0,0,0,0,0,4,18,6,1,1,ml_candidate,rule is not deterministic enough
wazuh-1788718302.1631937,2026-09-06T18:11:42.649000Z,film-laptop,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,6,0,5,0,0,0,1,1,4,18,6,1,1,ml_candidate,rule is not deterministic enough
wazuh-1788718304.1632410,2026-09-06T18:11:44.300000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,41278,80,1,0,0,0,1,0,0,0,0,0,7,4,6,0,1,0,1,2,4,18,6,1,5,ml_candidate,rule is not deterministic enough
wazuh-1788718304.1635013,2026-09-06T18:11:44.300000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,43026,80,1,0,0,0,1,0,0,0,0,0,8,5,6,0,1,0,1,2,4,18,6,1,6,ml_candidate,rule is not deterministic enough
wazuh-1788718362.1639736,2026-09-06T18:12:42.411000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,46224,80,1,0,0,0,1,0,0,0,0,0,9,6,6,0,2,0,1,2,4,18,6,1,7,ml_candidate,rule is not deterministic enough
wazuh-1788718362.1642311,2026-09-06T18:12:42.415000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,45052,80,1,0,0,0,1,0,0,0,0,0,10,7,6,0,2,0,1,2,4,18,6,1,8,ml_candidate,rule is not deterministic enough
wazuh-1788718362.1644824,2026-09-06T18:12:42.419000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,42028,80,1,0,0,0,1,0,0,0,0,0,11,8,6,0,2,0,1,2,4,18,6,1,9,ml_candidate,rule is not deterministic enough
wazuh-1788718362.1649888,2026-09-06T18:12:42.433000Z,film-laptop,5402,3,sudo|syslog,sudo,T1548.003,journald,0,0,0,0,0,0,0,0,0,0,0,1,13,1,6,0,2,0,1,2,4,18,6,1,2,ml_candidate,rule is not deterministic enough
wazuh-1788718362.1650431,2026-09-06T18:12:42.435000Z,film-laptop,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,14,1,6,0,2,0,2,3,4,18,6,1,2,ml_candidate,rule is not deterministic enough
wazuh-1788718403.1657779,2026-09-06T18:13:23.969000Z,film-laptop,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,18,0,6,0,4,0,2,4,4,18,6,1,1,ml_candidate,rule is not deterministic enough
wazuh-1788718405.1658595,2026-09-06T18:13:25.162000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,10,2,6,0,12,0,0,57,6,18,6,1,3,ml_candidate,rule is not deterministic enough
wazuh-1788718621.1666184,2026-09-06T18:17:01.576000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,2,1,6,0,9,0,0,51,6,18,6,1,2,ml_candidate,rule is not deterministic enough
wazuh-1788718672.1668014,2026-09-06T18:17:52.321000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,45666,0,1,0,0,0,1,0,0,0,1,0,4,0,3,0,9,0,0,52,6,18,6,1,1,ml_candidate,rule is not deterministic enough
wazuh-1788718676.1669006,2026-09-06T18:17:56.344000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,48482,0,1,0,0,0,1,0,0,0,1,0,5,1,3,0,9,0,0,53,6,18,6,1,2,ml_candidate,rule is not deterministic enough
