event_id,timestamp,agent_name,rule_id,rule_level,rule_groups,decoder_name,mitre_id,location,source_port,destination_port,source_is_private,destination_is_private,network_bytes,network_packets,has_network_evidence,has_audit_evidence,has_process_evidence,has_file_evidence,has_auth_evidence,has_privilege_evidence,host_events_previous_5m,same_rule_previous_5m,unique_rules_previous_10m,high_level_events_previous_10m,auth_events_previous_10m,file_events_previous_10m,privilege_events_previous_30m,mitre_events_previous_30m,rule_level_max_previous_10m,hour,day_of_week,is_after_hours
wazuh-1788717302.1545136,2026-09-06T17:55:02.572000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,38,0,0,113,3,17,6,0
wazuh-1788717315.1545579,2026-09-06T17:55:15.856000Z,film-laptop,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,3,17,6,0
wazuh-1788717320.1545952,2026-09-06T17:55:20.654000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,38,0,0,113,3,17,6,0
wazuh-1788717333.1546395,2026-09-06T17:55:33.458000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,9,8,2,0,0,0,0,0,3,17,6,0
wazuh-1788717333.1548601,2026-09-06T17:55:33.458000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,17,6,0
wazuh-1788717334.1550807,2026-09-06T17:55:34.656000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,38,0,0,113,3,17,6,0
wazuh-1788717348.1551250,2026-09-06T17:55:48.724000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,38,0,0,114,3,17,6,0
wazuh-1788717349.1551693,2026-09-06T17:55:49.664000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,15,6,8,0,6,0,0,58,6,17,6,0
wazuh-1788717351.1552135,2026-09-06T17:55:51.665000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,16,7,8,0,6,0,0,58,6,17,6,0
wazuh-1788717353.1552577,2026-09-06T17:55:53.668000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,17,8,8,0,6,0,0,58,6,17,6,0
wazuh-1788717355.1553025,2026-09-06T17:55:55.672000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,2,8,0,6,0,0,58,6,17,6,0
wazuh-1788717355.1553468,2026-09-06T17:55:55.672000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,59804,0,1,0,0,0,1,0,0,0,0,0,19,2,8,0,6,0,0,59,6,17,6,0
wazuh-1788717367.1554068,2026-09-06T17:56:07.190000Z,lab-sensor-01,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,20,0,8,0,3,0,0,59,6,17,6,0
wazuh-1788717367.1556336,2026-09-06T17:56:07.236000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,11,10,2,0,0,0,0,0,3,17,6,0
wazuh-1788717367.1558538,2026-09-06T17:56:07.240000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,12,11,2,0,0,0,0,0,3,17,6,0
wazuh-1788717367.1560740,2026-09-06T17:56:07.955000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,38,0,0,113,3,17,6,0
wazuh-1788717369.1561183,2026-09-06T17:56:09.193000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,21,1,9,0,3,0,0,59,6,17,6,0
wazuh-1788717373.1561642,2026-09-06T17:56:13.201000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,22,1,9,0,3,0,0,60,6,17,6,0
wazuh-1788717388.1562127,2026-09-06T17:56:28.745000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,38,0,0,113,3,17,6,0
wazuh-1788717400.1562570,2026-09-06T17:56:40.031000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,38,0,0,113,3,17,6,0
wazuh-1788717417.1563013,2026-09-06T17:56:57.763000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,60564,0,1,0,0,0,1,0,0,0,1,0,20,0,9,0,3,0,0,58,6,17,6,0
wazuh-1788717418.1563562,2026-09-06T17:56:58.711000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,113,3,17,6,0
wazuh-1788717421.1564005,2026-09-06T17:57:01.767000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,60580,0,1,0,0,0,1,0,0,0,1,0,21,1,9,0,4,0,0,59,6,17,6,0
wazuh-1788717423.1564554,2026-09-06T17:57:03.796000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,60584,0,1,0,0,0,1,0,0,0,1,0,22,2,9,0,5,0,0,60,6,17,6,0
wazuh-1788717439.1565103,2026-09-06T17:57:19.703000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,113,3,17,6,0
wazuh-1788717451.1565546,2026-09-06T17:57:31.027000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,113,3,17,6,0
wazuh-1788717451.1565989,2026-09-06T17:57:31.353000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,2,9,0,6,0,0,61,6,17,6,0
wazuh-1788717455.1566448,2026-09-06T17:57:35.357000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,19,2,9,0,6,0,0,61,6,17,6,0
wazuh-1788717473.1566933,2026-09-06T17:57:53.827000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,112,3,17,6,0
wazuh-1788717493.1567376,2026-09-06T17:58:13.061000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,112,3,17,6,0
wazuh-1788717503.1567819,2026-09-06T17:58:23.172000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,112,3,17,6,0
wazuh-1788717523.1568262,2026-09-06T17:58:43.309000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,112,3,17,6,0
wazuh-1788717537.1568705,2026-09-06T17:58:57.411000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,112,3,17,6,0
wazuh-1788717545.1569148,2026-09-06T17:59:05.418000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,38,0,0,113,3,17,6,0
wazuh-1788717561.1569591,2026-09-06T17:59:21.484000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,38,0,0,113,3,17,6,0
wazuh-1788717563.1570034,2026-09-06T17:59:23.559000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,13,3,7,0,6,0,0,58,6,17,6,0
wazuh-1788717565.1570476,2026-09-06T17:59:25.561000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,14,4,7,0,6,0,0,57,6,17,6,0
wazuh-1788717567.1570918,2026-09-06T17:59:27.563000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,15,5,7,0,6,0,0,57,6,17,6,0
wazuh-1788717569.1571366,2026-09-06T17:59:29.569000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,50168,0,1,0,0,0,1,0,0,0,0,0,16,1,7,0,6,0,0,56,6,17,6,0
wazuh-1788717569.1571966,2026-09-06T17:59:29.569000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,17,1,7,0,6,0,0,56,6,17,6,0
wazuh-1788717583.1572409,2026-09-06T17:59:43.600000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,113,3,17,6,0
wazuh-1788717593.1572852,2026-09-06T17:59:53.644000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,113,3,17,6,0
wazuh-1788717605.1573295,2026-09-06T18:00:05.696000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,38,0,0,113,3,18,6,1
wazuh-1788717621.1573738,2026-09-06T18:00:21.328000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,38,0,0,113,3,18,6,1
wazuh-1788717636.1574181,2026-09-06T18:00:36.059000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,114,3,18,6,1
wazuh-1788717636.1574624,2026-09-06T18:00:36.243000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,49860,0,1,0,0,0,1,0,0,0,1,0,18,3,7,0,6,0,0,57,6,18,6,1
wazuh-1788717640.1575173,2026-09-06T18:00:40.251000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,49870,0,1,0,0,0,1,0,0,0,1,0,19,4,7,0,7,0,0,57,6,18,6,1
wazuh-1788717642.1575722,2026-09-06T18:00:42.253000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,49884,0,1,0,0,0,1,0,0,0,1,0,20,5,7,0,8,0,0,57,6,18,6,1
wazuh-1788717656.1576271,2026-09-06T18:00:56.072000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,113,3,18,6,1
wazuh-1788717657.1576714,2026-09-06T18:00:57.723000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,16,3,7,0,9,0,0,57,6,18,6,1
wazuh-1788717659.1577156,2026-09-06T18:00:59.724000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,17,4,7,0,9,0,0,56,6,18,6,1
wazuh-1788717661.1577598,2026-09-06T18:01:01.727000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,5,7,0,9,0,0,56,6,18,6,1
wazuh-1788717663.1578046,2026-09-06T18:01:03.729000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,50684,0,1,0,0,0,1,0,0,0,0,0,19,1,7,0,9,0,0,55,6,18,6,1
wazuh-1788717663.1578646,2026-09-06T18:01:03.730000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,20,1,7,0,9,0,0,55,6,18,6,1
wazuh-1788717678.1579089,2026-09-06T18:01:18.130000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,113,3,18,6,1
wazuh-1788717694.1579532,2026-09-06T18:01:34.177000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,114,3,18,6,1
wazuh-1788717699.1579975,2026-09-06T18:01:39.896000Z,film-laptop,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,18,6,1
wazuh-1788717708.1580348,2026-09-06T18:01:48.938000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,114,3,18,6,1
wazuh-1788717709.1580791,2026-09-06T18:01:49.812000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,6,7,0,6,0,0,54,6,18,6,1
wazuh-1788717711.1581233,2026-09-06T18:01:51.817000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,19,7,7,0,6,0,0,54,6,18,6,1
wazuh-1788717713.1581675,2026-09-06T18:01:53.819000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,20,8,7,0,6,0,0,54,6,18,6,1
wazuh-1788717715.1582123,2026-09-06T18:01:55.822000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,50974,0,1,0,0,0,1,0,0,0,0,0,21,2,7,0,6,0,0,54,6,18,6,1
wazuh-1788717715.1582723,2026-09-06T18:01:55.863000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,22,2,7,0,6,0,0,54,6,18,6,1
wazuh-1788717731.1583166,2026-09-06T18:02:11.215000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,114,3,18,6,1
wazuh-1788717733.1583609,2026-09-06T18:02:13.635000Z,film-laptop,80730,3,audit|audit_selinux,auditd,none,/var/log/audit/audit.log,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,3,18,6,1
wazuh-1788717747.1586426,2026-09-06T18:02:27.585000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,114,3,18,6,1
wazuh-1788717748.1586869,2026-09-06T18:02:28.426000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,20,9,7,0,6,0,0,55,6,18,6,1
wazuh-1788717750.1587311,2026-09-06T18:02:30.438000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,21,10,7,0,6,0,0,55,6,18,6,1
wazuh-1788717752.1587753,2026-09-06T18:02:32.453000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,21,11,7,0,6,0,0,54,6,18,6,1
wazuh-1788717754.1588201,2026-09-06T18:02:34.457000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,58774,0,1,0,0,0,1,0,0,0,0,0,22,3,7,0,6,0,0,53,6,18,6,1
wazuh-1788717754.1588801,2026-09-06T18:02:34.457000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,23,3,7,0,6,0,0,53,6,18,6,1
wazuh-1788717771.1589244,2026-09-06T18:02:51.252000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,113,3,18,6,1
wazuh-1788717789.1589687,2026-09-06T18:03:09.651000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,113,3,18,6,1
wazuh-1788717790.1590130,2026-09-06T18:03:10.535000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,45648,0,1,0,0,0,1,0,0,0,1,0,23,3,7,0,6,0,0,50,6,18,6,1
wazuh-1788717792.1590679,2026-09-06T18:03:12.537000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,45664,0,1,0,0,0,1,0,0,0,1,0,24,4,7,0,7,0,0,51,6,18,6,1
wazuh-1788717796.1591228,2026-09-06T18:03:16.543000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,43244,0,1,0,0,0,1,0,0,0,1,0,25,5,7,0,8,0,0,51,6,18,6,1
wazuh-1788717811.1591777,2026-09-06T18:03:31.977000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,26,0,7,0,9,0,0,52,6,18,6,1
wazuh-1788717812.1592236,2026-09-06T18:03:32.180000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,113,3,18,6,1
wazuh-1788717815.1592679,2026-09-06T18:03:35.986000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,27,0,7,0,9,0,0,53,6,18,6,1
wazuh-1788717832.1593164,2026-09-06T18:03:52.047000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,28,1,7,0,9,0,0,54,6,18,6,1
wazuh-1788717833.1593623,2026-09-06T18:03:53.054000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,113,3,18,6,1
wazuh-1788717836.1594066,2026-09-06T18:03:56.012000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,29,1,7,0,9,0,0,55,6,18,6,1
wazuh-1788717851.1594551,2026-09-06T18:04:11.093000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,113,3,18,6,1
wazuh-1788717869.1594994,2026-09-06T18:04:29.162000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,113,3,18,6,1
wazuh-1788717885.1595437,2026-09-06T18:04:45.294000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,112,3,18,6,1
wazuh-1788717895.1595880,2026-09-06T18:04:55.302000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,113,3,18,6,1
wazuh-1788717914.1596323,2026-09-06T18:05:14.146000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,113,3,18,6,1
wazuh-1788717916.1596766,2026-09-06T18:05:16.235000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,25,9,7,0,9,0,0,55,6,18,6,1
wazuh-1788717918.1597208,2026-09-06T18:05:18.237000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,26,10,7,0,9,0,0,54,6,18,6,1
wazuh-1788717920.1597650,2026-09-06T18:05:20.240000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,27,11,7,0,9,0,0,54,6,18,6,1
wazuh-1788717921.1598098,2026-09-06T18:05:21.966000Z,film-laptop,11,4,stats,auditd,none,/var/log/audit/audit.log,0,0,0,0,0,0,0,1,1,0,0,0,2,0,3,0,0,0,0,0,3,18,6,1
wazuh-1788717922.1598774,2026-09-06T18:05:22.244000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,44520,0,1,0,0,0,1,0,0,0,0,0,28,3,7,0,9,0,0,53,6,18,6,1
wazuh-1788717922.1599374,2026-09-06T18:05:22.244000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,29,3,7,0,9,0,0,53,6,18,6,1
wazuh-1788717938.1599817,2026-09-06T18:05:38.230000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,15,15,1,0,34,0,0,112,3,18,6,1
wazuh-1788717958.1600260,2026-09-06T18:05:58.359000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,15,15,1,0,34,0,0,112,3,18,6,1
wazuh-1788717968.1600703,2026-09-06T18:06:08.464000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,112,3,18,6,1
wazuh-1788717988.1601146,2026-09-06T18:06:28.483000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,112,3,18,6,1
wazuh-1788718000.1601589,2026-09-06T18:06:40.926000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,53656,0,1,0,0,0,1,0,0,0,1,0,22,3,6,0,9,0,0,51,6,18,6,1
wazuh-1788718002.1602138,2026-09-06T18:06:42.523000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,112,3,18,6,1
wazuh-1788718004.1602581,2026-09-06T18:06:44.929000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,51730,0,1,0,0,0,1,0,0,0,1,0,23,4,6,0,10,0,0,51,6,18,6,1
wazuh-1788718008.1603130,2026-09-06T18:06:48.935000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,51738,0,1,0,0,0,1,0,0,0,1,0,24,5,6,0,11,0,0,52,6,18,6,1
wazuh-1788718019.1603679,2026-09-06T18:06:59.929000Z,film-laptop,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,4,18,6,1
wazuh-1788718022.1604052,2026-09-06T18:07:02.756000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,112,3,18,6,1
wazuh-1788718034.1604495,2026-09-06T18:07:14.864000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,112,3,18,6,1
wazuh-1788718036.1604938,2026-09-06T18:07:16.445000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,20,6,6,0,9,0,0,53,6,18,6,1
wazuh-1788718038.1605380,2026-09-06T18:07:18.449000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,21,7,6,0,9,0,0,53,6,18,6,1
wazuh-1788718040.1605822,2026-09-06T18:07:20.450000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,22,8,6,0,9,0,0,53,6,18,6,1
wazuh-1788718042.1606270,2026-09-06T18:07:22.453000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,50446,0,1,0,0,0,1,0,0,0,0,0,23,2,6,0,9,0,0,53,6,18,6,1
wazuh-1788718042.1606870,2026-09-06T18:07:22.453000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,24,2,6,0,9,0,0,53,6,18,6,1
wazuh-1788718057.1607313,2026-09-06T18:07:37.247000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,111,3,18,6,1
wazuh-1788718075.1607756,2026-09-06T18:07:55.036000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,34338,0,1,0,0,0,1,0,0,0,1,0,20,6,6,0,9,0,0,54,6,18,6,1
wazuh-1788718075.1608305,2026-09-06T18:07:55.282000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,111,3,18,6,1
